Production Budget,Worldwide Gross,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
8000000.0,8370555.0,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5,8185277.5
8000000.0,143782.0,26.0,107.0,53.0,463.0,954.0,53481.0,5557.0,2512.0,5.0,34.0,8000000.0,2006.0,551.0,64.0,235.0,294.0
8000000.0,53086.0,56.0,97.0,43.0,47.0,144.0,52961.0,2103.0,326.0,1.0,11.0,8000000.0,2014.0,63.0,53.0,235.0,675.0
8000000.0,3587191.0,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5,5793595.5
8000000.0,446438.0,100.0,102.0,346.0,488.0,947.0,23106.0,9003.0,2572.0,0.0,58.0,50000000.0,2004.0,526.0,66.0,166.0,532.0
8000000.0,19585.0,150.0,124.0,78.0,4.0,6.0,439162.0,106160.0,28.0,0.0,430.0,1100000000.0,1988.0,5.0,81.0,185.0,0.0
8000000.0,48000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0
8000000.0,21970000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0,14985000.0
8000000.0,414617.0,30.0,97.0,17.0,1000.0,23000.0,1794154.705882353,12078.0,37457.0,2.0,31.0,22000000.0,2007.0,10000.0,59.0,235.0,0.0
8000000.0,44197.0,21.0,96.0,2.0,600.0,31000.0,1007199.1875,1965.0,33858.0,6.0,24.0,8000000.0,2014.0,920.0,46.0,1007199.1875,438.0
7900000.0,3129471.0,85.0,90.0,21.0,112.0,186.0,671240.0,23023.0,619.0,0.0,149.0,7900000.0,2005.0,119.0,69.0,235.0,0.0
7800000.0,24021282.0,160.0,102.0,341.0,15.0,844.0,10105505.0,35065.0,1389.0,0.0,288.0,2468692.2352941176,2003.0,521.0,68.0,185.0,0.0
7700000.0,882290.0,21.0,90.0,73.0,26.0,848.0,882290.0,4792.0,1526.0,2.0,43.0,10000000.0,1989.0,643.0,65.0,133.0,999.0
7700000.0,1080428.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0,4390214.0
7500000.0,106593296.0,61.0,99.0,78.0,325.0,11000.0,106593296.0,72324.0,12619.0,1.0,134.0,7500000.0,1989.0,509.0,74.0,185.0,3000.0
7500000.0,43492389.0,34.0,115.0,88.0,890.0,1000.0,43490057.0,5275.0,4737.0,6.0,30.0,7500000.0,1997.0,1000.0,69.0,185.0,508.0
7500000.0,36238752.0,62.0,89.0,7.0,36.0,186.0,32333860.0,29843.0,407.0,1.0,81.0,7500000.0,1995.0,147.0,67.0,235.0,0.0
7500000.0,40016662.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0,23758331.0
7500000.0,33606409.0,252.0,94.0,0.0,658.0,1000.0,17544812.0,69989.0,4707.0,0.0,384.0,10000000.0,2007.0,683.0,54.0,235.0,0.0
7500000.0,29652736.0,278.0,100.0,92.0,221.0,3000.0,12574715.0,112138.0,4198.0,0.0,237.0,4500000.0,2009.0,766.0,73.0,235.0,12000.0
7500000.0,10849158.0,192.0,92.0,406.0,968.0,24000.0,10814185.0,37530.0,41867.0,6.0,106.0,8000000.0,2009.0,15000.0,62.0,185.0,0.0
7500000.0,11843260.0,127.0,105.0,248.0,147.0,673.0,10460089.0,34098.0,1442.0,1.0,214.0,7500000.0,2002.0,466.0,72.0,185.0,1000.0
7500000.0,11758418.0,124.0,106.0,14.0,161.0,827.0,10281585.0,21225.0,1871.0,3.0,268.0,1739320.6470588236,2005.0,545.0,64.0,235.0,1000.0
7500000.0,5142858.0,9.0,109.0,62.0,518.0,584.0,5100000.0,6595.0,2024.0,0.0,61.0,7500000.0,1984.0,552.0,60.0,185.0,345.0
7500000.0,4239767.0,9.0,102.0,329.0,280.0,611.0,4239767.0,3709.0,1834.0,3.0,83.0,7500000.0,2002.0,329.0,60.0,185.0,0.0
7500000.0,4151836.0,35.0,97.0,18.0,742.0,834.0,4131640.0,5463.0,4091.0,2.0,20.0,7500000.0,2008.0,749.0,31.0,185.0,140.0
7500000.0,3347647.0,6.0,118.0,0.0,249.0,373.0,3347439.0,833.0,1233.0,1.0,33.0,7500000.0,2004.0,266.0,69.0,1276488.3529411764,31.0
7500000.0,8539003.0,222.0,113.0,127.0,373.0,3000.0,3014541.0,19616.0,4370.0,3.0,98.0,8000000.0,2011.0,415.0,67.0,235.0,0.0
7500000.0,3559803.0,253.0,118.0,0.0,500.0,18000.0,1330827.0,9866.0,19879.0,2.0,73.0,7000000.0,2016.0,860.0,70.0,235.0,0.0
7500000.0,555335.0,51.0,112.0,119.0,844.0,12000.0,533344.0,3972.0,15396.0,0.0,95.0,507353.5294117647,2003.0,844.0,55.0,185.0,655.0
7500000.0,206400.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0,3853200.0
7500000.0,1788324.0,133.0,93.0,187.0,158.0,631.0,197148.0,18109.0,1176.0,0.0,150.0,7500000.0,2003.0,163.0,63.0,235.0,0.0
7500000.0,10834406.0,147.0,92.0,287.0,664.0,844.0,1786042.705882353,19157.0,4099.0,2.0,69.0,12000000.0,2009.0,708.0,57.0,185.0,0.0
7500000.0,32572.0,6.0,95.0,20.0,36.0,262.0,939769.625,385.0,409.0,3.0,4.0,7500000.0,2012.0,65.0,56.0,939769.625,389.0
7500000.0,13524.0,4.0,101.0,22.0,447.0,5000.0,939343.4375,243.0,7206.0,3.0,3.0,7500000.0,2012.0,659.0,48.0,939343.4375,223.0
7400000.0,25863405.0,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5,16631702.5
7400000.0,9443864.0,16.0,153.0,5.0,60.0,532.0,872643.0,2909.0,902.0,3.0,37.0,6000000.0,2007.0,249.0,54.0,1395502.4705882352,108.0
7300000.0,25397460.0,242.0,89.0,10.0,106.0,963.0,4443403.0,70194.0,1754.0,0.0,158.0,7300000.0,2007.0,545.0,80.0,185.0,14000.0
7300000.0,12023606.0,224.0,97.0,12.0,641.0,788.0,1818681.0,74435.0,2486.0,1.0,224.0,7300000.0,2009.0,698.0,72.0,235.0,0.0
7250000.0,35122948.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0,21186474.0
7200000.0,116000000.0,120.0,120.0,82.0,175.0,244.0,43800000.0,74249.0,1105.0,2.0,276.0,7200000.0,1971.0,177.0,67.0,235.0,0.0
7200000.0,12678312.0,39.0,100.0,0.0,440.0,488.0,12610552.0,4682.0,2428.0,0.0,206.0,7500000.0,1999.0,488.0,35.0,137.0,129.0
7200000.0,295492.0,76.0,119.0,670.0,9.0,24.0,59774.0,4212.0,69.0,0.0,18.0,444988.0,2010.0,20.0,68.0,235.0,2000.0
7000000.0,231450102.0,387.0,96.0,655.0,973.0,24000.0,143492840.0,414335.0,28817.0,0.0,881.0,7500000.0,2007.0,3000.0,75.0,185.0,10000.0
7000000.0,268500000.0,208.0,175.0,0.0,3000.0,14000.0,134821952.0,1155770.0,28122.0,1.0,2238.0,6000000.0,1972.0,10000.0,92.0,185.0,43000.0
7000000.0,170549753.0,324.0,110.0,0.0,11000.0,17000.0,113709992.0,108843.0,46646.0,1.0,281.0,7000000.0,2012.0,15000.0,61.0,235.0,54000.0
7000000.0,201463574.0,51.0,95.0,213.0,92.0,225.0,94900000.0,35172.0,791.0,0.0,128.0,4000000.0,1983.0,174.0,61.0,185.0,0.0
7000000.0,40157856.0,83.0,121.0,319.0,11.0,1000.0,40158000.0,63931.0,1051.0,1.0,241.0,7000000.0,1993.0,18.0,76.0,185.0,0.0
7000000.0,38158601.0,52.0,112.0,70.0,826.0,1000.0,37295394.0,7973.0,5959.0,8.0,59.0,6600000.0,2011.0,912.0,57.0,185.0,0.0
7000000.0,161800000.0,136.0,121.0,82.0,189.0,581.0,35400000.0,74957.0,1865.0,3.0,251.0,7000000.0,1973.0,547.0,68.0,166.0,0.0
7000000.0,35795319.0,79.0,95.0,13.0,430.0,1000.0,34099640.0,16651.0,2515.0,0.0,149.0,5000000.0,2000.0,934.0,70.0,137.0,0.0
7000000.0,47289758.0,140.0,96.0,474.0,82.0,1000.0,32131483.0,25870.0,2212.0,0.0,369.0,11000000.0,2003.0,970.0,49.0,235.0,2000.0
7000000.0,55617866.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0,31308933.0
7000000.0,56586901.0,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5,31793450.5
7000000.0,49924079.0,271.0,110.0,152.0,27.0,22000.0,28747570.0,100571.0,22140.0,1.0,416.0,7000000.0,2005.0,68.0,74.0,235.0,0.0
7000000.0,57051053.0,342.0,100.0,197.0,159.0,513.0,26005908.0,154938.0,1379.0,0.0,1100.0,3500000.0,2005.0,239.0,72.0,235.0,10000.0
7000000.0,25532388.0,93.0,104.0,0.0,4000.0,16000.0,25625110.0,138707.0,33758.0,0.0,202.0,7000000.0,1995.0,12000.0,72.0,185.0,0.0
7000000.0,25000000.0,112.0,119.0,23.0,440.0,1000.0,25000000.0,39847.0,2951.0,1.0,242.0,9000000.0,1976.0,659.0,68.0,235.0,0.0
7000000.0,51204567.0,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5,29102283.5
7000000.0,23393939.0,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5,15196969.5
7000000.0,97600000.0,118.0,125.0,82.0,244.0,16000.0,21000000.0,73950.0,17611.0,3.0,258.0,13000000.0,1974.0,387.0,68.0,166.0,2000.0
7000000.0,20257000.0,35.0,96.0,22.0,794.0,1000.0,20257000.0,7569.0,5282.0,2.0,65.0,7000000.0,1988.0,841.0,52.0,185.0,978.0
7000000.0,18642318.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0,12821159.0
7000000.0,18190831.0,180.0,103.0,44.0,190.0,637.0,17474107.0,56605.0,1342.0,3.0,89.0,7000000.0,2015.0,256.0,73.0,235.0,23000.0
7000000.0,20940428.0,261.0,109.0,0.0,597.0,1000.0,16901126.0,76267.0,3544.0,0.0,687.0,7000000.0,2005.0,649.0,69.0,185.0,0.0
7000000.0,36146087.0,137.0,89.0,14.0,270.0,971.0,15818967.0,13913.0,2517.0,0.0,120.0,7000000.0,2014.0,479.0,40.0,185.0,0.0
7000000.0,16149180.0,50.0,92.0,737.0,380.0,718.0,14891000.0,15088.0,2240.0,3.0,105.0,7000000.0,1996.0,524.0,68.0,185.0,824.0
7000000.0,14618727.0,71.0,116.0,107.0,658.0,893.0,14612840.0,11191.0,3110.0,1.0,37.0,7000000.0,2014.0,664.0,69.0,2544146.9411764704,0.0
7000000.0,14231669.0,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5,10615834.5
7000000.0,15471229.0,28.0,95.0,48.0,826.0,1000.0,14003141.0,4598.0,4837.0,1.0,29.0,7000000.0,1999.0,865.0,61.0,235.0,375.0
7000000.0,17005466.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0,12002733.0
7000000.0,10803211.0,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5,8901605.5
7000000.0,13767816.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0,10383908.0
7000000.0,30360570.0,341.0,106.0,1000.0,98.0,816.0,9190525.0,102125.0,1120.0,1.0,324.0,7000000.0,2009.0,105.0,70.0,185.0,10000.0
7000000.0,10828305.0,160.0,100.0,11.0,970.0,13000.0,9176553.0,19147.0,19330.0,1.0,97.0,7500000.0,2009.0,3000.0,71.0,235.0,0.0
7000000.0,28142379.0,281.0,99.0,192.0,292.0,14000.0,9166863.0,83182.0,14816.0,2.0,247.0,7000000.0,2009.0,343.0,76.0,235.0,16000.0
7000000.0,8824553.0,31.0,103.0,49.0,304.0,687.0,9094451.0,11668.0,1990.0,0.0,79.0,7000000.0,1989.0,554.0,62.0,185.0,0.0
7000000.0,8373585.0,114.0,164.0,17000.0,159.0,883.0,8373585.0,39680.0,1934.0,0.0,308.0,7000000.0,1988.0,618.0,76.0,185.0,0.0
7000000.0,10062896.0,223.0,91.0,157.0,224.0,490.0,7455447.0,29967.0,1136.0,2.0,126.0,7000000.0,2010.0,259.0,63.0,185.0,0.0
7000000.0,7824358.0,72.0,96.0,30.0,407.0,761.0,7292175.0,7736.0,2018.0,3.0,100.0,7000000.0,1999.0,412.0,64.0,185.0,0.0
7000000.0,25269040.0,119.0,122.0,98.0,397.0,729.0,6601079.0,17436.0,2321.0,1.0,276.0,7000000.0,2004.0,579.0,62.0,235.0,0.0
7000000.0,16866928.0,74.0,94.0,176.0,46.0,116.0,6165429.0,23486.0,312.0,1.0,249.0,6000000.0,2002.0,93.0,75.0,235.0,0.0
7000000.0,5694308.0,25.0,93.0,70.0,442.0,692.0,5694308.0,13815.0,3128.0,0.0,46.0,7000000.0,2007.0,585.0,20.0,185.0,446.0
7000000.0,5430822.0,39.0,96.0,6.0,38.0,206.0,5430822.0,8391.0,493.0,0.0,75.0,7000000.0,1992.0,192.0,62.0,185.0,0.0
7000000.0,5017971.0,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5,6008985.5
7000000.0,4720371.0,27.0,113.0,7.0,35.0,11000.0,4720371.0,3203.0,11116.0,2.0,85.0,7000000.0,2001.0,43.0,65.0,185.0,650.0
7000000.0,4372561.0,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5,5686280.5
7000000.0,7017859.0,29.0,192.0,147.0,397.0,8000.0,2921738.0,34449.0,9984.0,0.0,119.0,7000000.0,2004.0,860.0,79.0,235.0,2000.0
7000000.0,2667084.0,158.0,99.0,342.0,501.0,1000.0,2344847.0,18561.0,2158.0,0.0,119.0,7000000.0,2008.0,518.0,68.0,235.0,0.0
7000000.0,2165637.0,25.0,100.0,0.0,359.0,655.0,2148212.0,781.0,1906.0,0.0,20.0,7000000.0,1999.0,476.0,63.0,185.0,157.0
7000000.0,2703821.0,97.0,105.0,261.0,617.0,783.0,2062066.0,11387.0,2684.0,3.0,147.0,7000000.0,2002.0,658.0,66.0,185.0,357.0
7000000.0,1891936.0,34.0,99.0,2.0,455.0,1000.0,1889522.0,1119.0,2589.0,2.0,12.0,7000000.0,2009.0,690.0,65.0,235.0,797.0
7000000.0,17023121.0,301.0,97.0,0.0,106.0,227.0,1768416.0,35848.0,684.0,0.0,198.0,7000000.0,2010.0,218.0,63.0,185.0,0.0
7000000.0,10765283.0,389.0,112.0,159.0,77.0,3000.0,1738692.0,95529.0,3547.0,0.0,301.0,7000000.0,2011.0,294.0,75.0,235.0,38000.0
7000000.0,1661464.0,117.0,99.0,60.0,628.0,4000.0,1654367.0,18355.0,6526.0,0.0,106.0,7000000.0,2006.0,787.0,64.0,185.0,3000.0
7000000.0,1933829.0,9.0,100.0,0.0,149.0,2000.0,2209479.0,844.0,2909.0,0.0,34.0,697063.3125,2013.0,627.0,58.0,697063.3125,962.0
7000000.0,1429453.0,52.0,105.0,10.0,184.0,756.0,1425993.0,7412.0,1417.0,1.0,72.0,580468.7058823529,2009.0,216.0,53.0,235.0,0.0
7000000.0,1246141.0,7.0,100.0,161.0,172.0,10000.0,954586.9375,3114.0,11059.0,0.0,16.0,7000000.0,1983.0,422.0,48.0,954586.9375,168.0
7000000.0,6537179.0,161.0,125.0,127.0,798.0,6000.0,1110286.0,9727.0,8876.0,6.0,65.0,4825000.0,2009.0,941.0,72.0,235.0,0.0
7000000.0,1000000.0,6.0,107.0,6.0,375.0,963.0,1000000.0,2215.0,2209.0,1.0,26.0,9000000.0,1977.0,750.0,63.0,185.0,122.0
7000000.0,98754000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0,52877000.0
7000000.0,1732228.0,133.0,103.0,6.0,935.0,7000.0,532988.0,5863.0,9660.0,0.0,25.0,7000000.0,2015.0,1000.0,65.0,185.0,0.0
7000000.0,1857458.0,151.0,93.0,47.0,13.0,554.0,518134.0,21243.0,1105.0,2.0,66.0,553041.1764705882,2013.0,524.0,62.0,235.0,0.0
7000000.0,492108.0,104.0,108.0,30.0,281.0,474.0,453079.0,4124.0,2029.0,4.0,29.0,7000000.0,2010.0,403.0,59.0,235.0,916.0
7000000.0,382946.0,134.0,106.0,58.0,973.0,23000.0,382946.0,43965.0,44969.0,0.0,99.0,7000000.0,2010.0,20000.0,71.0,235.0,19000.0
7000000.0,306715.0,12.0,95.0,43.0,611.0,1000.0,306715.0,5143.0,5213.0,1.0,62.0,10000000.0,1998.0,788.0,23.0,185.0,724.0
7000000.0,719699.0,103.0,103.0,835.0,676511.7058823529,13000.0,236266.0,15104.0,13000.0,0.0,290.0,3500000.0,2002.0,0.0,62.0,235.0,0.0
7000000.0,463039.0,49.0,97.0,554.0,530.0,876.0,233103.0,2670.0,2544.0,3.0,50.0,7000000.0,2005.0,838.0,69.0,235.0,311.0
7000000.0,196067.0,39.0,96.0,5.0,52.0,766.0,196067.0,1966.0,1251.0,3.0,25.0,7000000.0,2002.0,358.0,67.0,185.0,97.0
7000000.0,35919.0,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5,3517959.5
7000000.0,411874.0,100.0,102.0,78.0,184.0,12000.0,862022.7647058824,197845.0,12680.0,2.0,876.0,7000000.0,1999.0,333.0,79.0,235.0,16000.0
7000000.0,15206330.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0,11103165.0
7000000.0,10237229.0,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5,8618614.5
7000000.0,2053330.0,12.0,92.0,4.0,4.0,91.0,944503.2352941176,383.0,198.0,1.0,1.0,7000000.0,2014.0,82.0,53.0,235.0,55.0
7000000.0,1391410.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0,4195705.0
7000000.0,1268346.0,112.0,88.0,0.0,507.0,1000.0,899114.7058823529,8589.0,3150.0,0.0,70.0,7000000.0,2011.0,844.0,48.0,185.0,0.0
7000000.0,386744.0,46.0,94.0,0.0,493.0,15000.0,848710.7647058824,5255.0,17377.0,3.0,38.0,7000000.0,2015.0,725.0,58.0,235.0,0.0
6900000.0,41410568.0,38.0,115.0,16000.0,240.0,16000.0,41400000.0,39451.0,17209.0,0.0,138.0,6900000.0,1985.0,455.0,73.0,235.0,0.0
6900000.0,44103982.0,224.0,101.0,13.0,261.0,34000.0,31607598.0,58366.0,35717.0,1.0,160.0,6900000.0,2012.0,924.0,56.0,235.0,10000.0
6900000.0,7950889.0,152.0,102.0,0.0,787.0,14000.0,7993039.0,120036.0,18643.0,1.0,408.0,6900000.0,1993.0,1000.0,77.0,185.0,10000.0
6840000.0,22273.0,6.0,96.0,16.0,63.0,149.0,915630.1764705882,33.0,414.0,0.0,6.0,8700000.0,2016.0,147.0,72.0,235.0,187.0
6800000.0,16038343.0,226.0,139.0,777.0,58.0,131.0,6857096.0,80429.0,343.0,0.0,156.0,6800000.0,2010.0,66.0,82.0,185.0,37000.0
6800000.0,927107.0,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5,3863553.5
6800000.0,49526.0,74.0,108.0,3.0,436.0,710.0,49526.0,16299.0,2119.0,1.0,129.0,6800000.0,2005.0,697.0,70.0,235.0,1000.0
6800000.0,9533964.0,25.0,101.0,0.0,83.0,240.0,10696.0,10771.0,490.0,8.0,65.0,6800000.0,2003.0,83.0,64.0,235.0,413.0
6750000.0,6812530.0,33.0,88.0,3.0,38.0,46.0,110029.0,1388.0,225.0,7.0,31.0,6500000.0,2009.0,46.0,63.0,235.0,479.0
6700000.0,223878.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0,3461939.0
6600000.0,828.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0,3300414.0
6537890.0,14319195.0,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5,10428542.5
6500000.0,256862920.0,271.0,99.0,40.0,300.0,1000.0,84263837.0,81699.0,2323.0,0.0,291.0,6500000.0,2014.0,421.0,54.0,235.0,45000.0
6500000.0,70712099.0,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5,38606049.5
6500000.0,56200634.0,64.0,112.0,309.0,15.0,27.0,57504069.0,94139.0,106.0,2.0,183.0,6000000.0,1991.0,26.0,78.0,185.0,0.0
6500000.0,54215416.0,18.0,108.0,7.0,51.0,699.0,54215416.0,21409.0,936.0,1.0,63.0,6500000.0,1987.0,63.0,68.0,185.0,0.0
6500000.0,42488161.0,6.0,107.0,0.0,146.0,804.0,3062277.6875,3157.0,1285.0,2.0,33.0,3062277.6875,1981.0,167.0,72.0,185.0,337.0
6500000.0,31899000.0,121.0,104.0,0.0,517.0,754.0,31899000.0,23986.0,2442.0,0.0,201.0,6500000.0,1980.0,567.0,71.0,235.0,0.0
6500000.0,24103594.0,14.0,108.0,208.0,689.0,876.0,24103594.0,6384.0,4840.0,0.0,54.0,6500000.0,1993.0,827.0,62.0,185.0,391.0
6500000.0,28383441.0,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5,17441720.5
6500000.0,18110152.0,111.0,88.0,132.0,180.0,435.0,13367101.0,19715.0,1140.0,2.0,166.0,6500000.0,2006.0,230.0,59.0,235.0,515.0
6500000.0,12376563.0,57.0,115.0,338.0,45.0,116.0,1494473.294117647,25857.0,394.0,0.0,171.0,6500000.0,1971.0,112.0,72.0,235.0,0.0
6500000.0,10155691.0,97.0,91.0,38.0,91.0,730.0,10149779.0,8294.0,1405.0,0.0,160.0,6500000.0,1999.0,461.0,36.0,235.0,342.0
6500000.0,6173485.0,73.0,141.0,11.0,8.0,56.0,6173485.0,10672.0,105.0,0.0,84.0,7000000.0,2001.0,36.0,77.0,235.0,802.0
6500000.0,20412841.0,486.0,101.0,0.0,726.0,13000.0,4000304.0,145395.0,15230.0,0.0,375.0,6500000.0,2011.0,898.0,73.0,235.0,23000.0
6500000.0,11745931.0,149.0,105.0,905.0,466.0,27000.0,2338695.0,134070.0,29277.0,1.0,263.0,4000000.0,2004.0,594.0,74.0,235.0,0.0
6500000.0,3027956.0,200.0,116.0,129.0,782.0,10000.0,2268296.0,41856.0,13180.0,4.0,119.0,6500000.0,2013.0,918.0,69.0,235.0,12000.0
6500000.0,2025032.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0,4262516.0
6500000.0,1744952.0,217.0,105.0,38.0,706.0,12000.0,66637.0,29608.0,14462.0,0.0,92.0,6500000.0,2009.0,712.0,72.0,235.0,0.0
6500000.0,1033810.0,84.0,97.0,15.0,874.0,18000.0,1029017.0,12049.0,21107.0,2.0,135.0,6500000.0,2004.0,986.0,68.0,235.0,1000.0
6500000.0,64148.0,28.0,106.0,19.0,0.0,844.0,64148.0,2601.0,846.0,0.0,35.0,6500000.0,2000.0,2.0,73.0,185.0,260.0
6500000.0,3149.0,12.0,102.0,9.0,368.0,1000.0,765472.1764705882,2892.0,1904.0,0.0,18.0,6500000.0,2010.0,433.0,65.0,235.0,830.0
6400000.0,78019031.0,204.0,107.0,0.0,255.0,2000.0,38400000.0,600266.0,3582.0,1.0,692.0,6500000.0,1984.0,663.0,81.0,185.0,13000.0
6400000.0,79384539.0,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5,42892269.5
6400000.0,8902141.0,183.0,122.0,210.0,471.0,845.0,871577.0,51353.0,2614.0,1.0,143.0,4500000.0,2007.0,631.0,77.0,235.0,13000.0
6400000.0,4199874.0,145.0,98.0,0.0,27.0,1000.0,449558.0,32307.0,1163.0,2.0,75.0,10000000.0,2009.0,54.0,76.0,185.0,0.0
6250000.0,20199663.0,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5,13224831.5
6200000.0,9205924.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0,7702962.0
